CodDependencia,Dependencia,Tipo de Inversión,CodBPIN,Nombre_proy_Ajustado,Comuna,NomComuna,Inversion,Año,Corte
201,Secretaría de Gobierno y Gestión del Gabinete,1,100125,Pp11-medellin despierta,15,Guayabal,"$9,689,066",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100124,Pp11-manual de convivencia,15,Guayabal,"$90,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,90,Santa Elena,"$17,614,427",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100118,Pp11-promocion de la convivencia familiar aplicación de la ley de infancia y adolescencia,15,Guayabal,"$40,082,294",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,90,Santa Elena,"$10,153,757",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,15,Guayabal,"$23,068,004",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090076,"PP10-MANUAL DE CONVIVENCIA CIUDADANA EN LAS COMUNA 1, 2, 3, 8, 9, 11, 14, 15, 16 Y 70",15,Guayabal,"$40,541,760",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090075,PP FORTALECIMIENTO Y ASISTENCIA DH,15,Guayabal,"$10,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,15,Guayabal,"$38,536,623",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,15,Guayabal,"$42,078,909",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,15,Guayabal,"$377,645,536",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,15,Guayabal,"$29,010,734",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,6,Doce de Octubre,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,6,Doce de Octubre,"$72,557,022",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,6,Doce de Octubre,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,15,Guayabal,"$120,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,12,La América,"$26,041,666",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100118,Pp11-promocion de la convivencia familiar aplicación de la ley de infancia y adolescencia,8,Villa Hermosa,"$47,000,017",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,60,San Cristobal,"$66,724,688",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,60,San Cristobal,"$200,280,724",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,60,San Cristobal,"$401,217,507",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,60,San Cristobal,"$38,536,623",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,13,San Javier,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,13,San Javier,"$59,200,754",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,13,San Javier,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100128,PP11-PLAN MAESTRO DE MEJORAMIENTO,12,La América,"$2,717,562",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,6,Doce de Octubre,"$388,495,977",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100124,Pp11-manual de convivencia,12,La América,"$11,041,666",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100127,"PP11-VIGILANTES, VIGIAS DE MI BARRIO",8,Villa Hermosa,"$30,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100121,PP11-Fortalecimiento y asistencia a los derechos humanos,12,La América,"$21,041,666",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100118,Pp11-promocion de la convivencia familiar aplicación de la ley de infancia y adolescencia,12,La América,"$13,861,947",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,60,San Cristobal,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090081,"PP - Medellin Despierta Para La Vida, Comunas 2, 7, 8, 11, 12, 14, 50, 60 Y 80",60,San Cristobal,"$5,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,60,San Cristobal,"$10,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090088,Pp10-Organización y relocalización de comerciantes informales en sistemas modulares,60,San Cristobal,"$22,800,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,12,La América,"$20,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090083,PP - Plan Maestro De Mejoramiento Para La Atención Integral De Casas De Gobierno Y Justicia Y UPJ,12,La América,"$1,861,729",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090081,"PP - Medellin Despierta Para La Vida, Comunas 2, 7, 8, 11, 12, 14, 50, 60 Y 80",12,La América,"$27,751,010",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100127,"PP11-VIGILANTES, VIGIAS DE MI BARRIO",12,La América,"$30,991,671",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090077,"PP Plan Desame En Las Comunas 5,8, 9,11, 13,14,80",13,San Javier,"$100,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,6,Doce de Octubre,"$65,435,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100118,Pp11-promocion de la convivencia familiar aplicación de la ley de infancia y adolescencia,6,Doce de Octubre,"$24,985,192",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100121,PP11-Fortalecimiento y asistencia a los derechos humanos,6,Doce de Octubre,"$422,361,089",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,60,San Cristobal,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,60,San Cristobal,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,14,El Poblado,"$36,819,981",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,14,El Poblado,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,13,San Javier,"$40,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100120,Pp11-promocion de la defensa disfrute y geston participativa y ciudadana del espacio publico,13,San Javier,"$100,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100121,PP11-Fortalecimiento y asistencia a los derechos humanos,8,Villa Hermosa,"$128,125,233",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,13,San Javier,"$112,944,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,8,Villa Hermosa,"$470,101,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,13,San Javier,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,13,San Javier,"$38,536,623",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,13,San Javier,"$970,750,652",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,13,San Javier,"$1,407,538,936",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,13,San Javier,"$248,041,775",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,90,Santa Elena,"$134,318,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,99,Toda la Ciudad,"$232,470,104",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,80,San Antonio de Prado,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,80,San Antonio de Prado,"$17,994,400",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100123,PP11-Delinquir no paga,9,Buenos Aires,"$12,660,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090088,Pp10-Organización y relocalización de comerciantes informales en sistemas modulares,13,San Javier,"$27,470,800",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100128,PP11-PLAN MAESTRO DE MEJORAMIENTO,4,Aranjuez,"$25,302,798",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,3,Manrique,"$38,536,623",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,3,Manrique,"$628,247,902",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080103,Guias Ciudadanos Para La Convivenica,3,Manrique,"$250,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,3,Manrique,"$2,056,400,924",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,3,Manrique,"$645,488,831",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,4,Aranjuez,"$38,536,623",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,4,Aranjuez,"$20,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,4,Aranjuez,"$85,424,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100118,Pp11-promocion de la convivencia familiar aplicación de la ley de infancia y adolescencia,4,Aranjuez,"$95,912,236",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,2,Santa Cruz,"$60,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,4,Aranjuez,"$150,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,9,Buenos Aires,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,5,Castilla,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,5,Castilla,"$67,864,279",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,5,Castilla,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,1,Popular,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,110054,"Adquis lote, construc y adec",99,Toda la Ciudad,"$10,000,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,3,Manrique,"$20,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,3,Manrique,"$72,196,041",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,3,Manrique,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,90,Santa Elena,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100120,Pp11-promocion de la defensa disfrute y geston participativa y ciudadana del espacio publico,4,Aranjuez,"$90,489,695",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100118,Pp11-promocion de la convivencia familiar aplicación de la ley de infancia y adolescencia,80,San Antonio de Prado,"$50,760,016",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,9,Buenos Aires,"$25,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,9,Buenos Aires,"$64,254,477",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,9,Buenos Aires,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,80,San Antonio de Prado,"$5,196,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,4,Aranjuez,"$20,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,4,Aranjuez,"$79,054,665",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,4,Aranjuez,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100124,Pp11-manual de convivencia,3,Manrique,"$55,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,3,Manrique,"$143,805,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,3,Manrique,"$20,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100120,Pp11-promocion de la defensa disfrute y geston participativa y ciudadana del espacio publico,80,San Antonio de Prado,"$45,000,165",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,4,Aranjuez,"$781,884,850",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,4,Aranjuez,"$477,226,574",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,4,Aranjuez,"$1,380,065,708",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,3,Manrique,"$48,715,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090076,"PP10-MANUAL DE CONVIVENCIA CIUDADANA EN LAS COMUNA 1, 2, 3, 8, 9, 11, 14, 15, 16 Y 70",3,Manrique,"$40,541,760",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080103,Guias Ciudadanos Para La Convivenica,4,Aranjuez,"$250,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,9,Buenos Aires,"$178,416,014",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,9,Buenos Aires,"$248,770,504",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,9,Buenos Aires,"$146,786,893",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,9,Buenos Aires,"$38,536,623",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100121,PP11-Fortalecimiento y asistencia a los derechos humanos,2,Santa Cruz,"$58,621,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100120,Pp11-promocion de la defensa disfrute y geston participativa y ciudadana del espacio publico,3,Manrique,"$140,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,16,Belén,"$17,500,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,2,Santa Cruz,"$66,059,378",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,2,Santa Cruz,"$8,997,200",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100127,"PP11-VIGILANTES, VIGIAS DE MI BARRIO",16,Belén,"$30,593,730",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100124,Pp11-manual de convivencia,16,Belén,"$24,672,364",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,16,Belén,"$269,619,363",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100121,PP11-Fortalecimiento y asistencia a los derechos humanos,16,Belén,"$23,690,364",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090088,Pp10-Organización y relocalización de comerciantes informales en sistemas modulares,16,Belén,"$52,250,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,16,Belén,"$24,826,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090076,"PP10-MANUAL DE CONVIVENCIA CIUDADANA EN LAS COMUNA 1, 2, 3, 8, 9, 11, 14, 15, 16 Y 70",16,Belén,"$40,541,760",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100124,Pp11-manual de convivencia,2,Santa Cruz,"$60,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100122,PP11-APOYO INSTITUCIONAL Y DE INFRAESTRUCTURA DE SEGURIDAD Y JUSTICIA,5,Castilla,"$54,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,090076,"PP10-MANUAL DE CONVIVENCIA CIUDADANA EN LAS COMUNA 1, 2, 3, 8, 9, 11, 14, 15, 16 Y 70",9,Buenos Aires,"$56,059,768",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080113,Delinquir No Paga,16,Belén,"$38,536,631",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,16,Belén,"$103,729,404",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,16,Belén,"$242,912,548",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,16,Belén,"$78,328,982",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100123,PP11-Delinquir no paga,5,Castilla,"$18,090,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100124,Pp11-manual de convivencia,5,Castilla,"$20,000,000",2011,31-Dic-2011
201,Secretaría de Gobierno y Gestión del Gabinete,1,100119,PP11-Organización y relocalizacion de comerciantes informales en sistemas modulares,9,Buenos Aires,"$25,086,819",2011,31-Dic-2011
