CodDependencia,Dependencia,Tipo de Inversión,CodBPIN,Nombre_proy_Ajustado,Comuna,NomComuna,Inversion,Año,Corte
201,Secretaría de Gobierno y Gestión del Gabinete,1,090142,PP 10 ATENCIÓN A VÍCTIMAS DEL CONFLICTO,2,Santa Cruz,"$36,999,996",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,2,Santa Cruz,"$12,003,163",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090083,PP - Plan Maestro De Mejoramiento Para La Atención Integral De Casas De Gobierno Y Justicia Y UPJ,2,Santa Cruz,"$43,812,495",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,16,Belén,"$23,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080314,PP09- ORGANIZACIÓN Y RELOCALIZACIÓN DE VENDEDORES INFORMALES EN SISTEMAS MODULARES,3,Manrique,"$87,427,368",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080568,"PROMOCIÓN DE LA DEFENSA, DISFRUTE Y GESTIÓN PARTICIPATIVA Y CIUDADANA DEL ESPACIO PÚBLICO",13,San Javier,"$50,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080168,PP PROMOCIÓN DE LA CONVIVENCIA FAMILIAR Y APLICACIÓN DE LA LEY DE INFANCIA Y ADOLESCENCIA,16,Belén,"$1,712,500",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,14,El Poblado,"$38,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,14,El Poblado,"$800,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,14,El Poblado,"$3,081,312",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,14,El Poblado,"$38,454,288",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090088,Pp10-Organización y relocalización de comerciantes informales en sistemas modulares,13,San Javier,"$22,479,200",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090087,"Promoción de la defensa, disfrute y gestión participativa y ciudadana del espacio público",13,San Javier,"$58,673,469",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,13,San Javier,"$29,287,718",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040053,Plan Desarme,99,Toda la Ciudad,"$222,327,273",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080314,PP09- ORGANIZACIÓN Y RELOCALIZACIÓN DE VENDEDORES INFORMALES EN SISTEMAS MODULARES,14,El Poblado,"$15,736,926",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040351,Defensa Tecnica De Las Personas Procesadas,99,Toda la Ciudad,"$308,499,999",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090081,"PP - Medellin Despierta Para La Vida, Comunas 2, 7, 8, 11, 12, 14, 50, 60 Y 80",14,El Poblado,"$12,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080168,PP PROMOCIÓN DE LA CONVIVENCIA FAMILIAR Y APLICACIÓN DE LA LEY DE INFANCIA Y ADOLESCENCIA,13,San Javier,"$7,784,340",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,13,San Javier,"$38,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,13,San Javier,"$1,407,538,936",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,13,San Javier,"$268,074,180",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080099,Contrucción Y Adecuación De Casas De Justicia Y De Gobierno,13,San Javier,"$550,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080094,Construcción Y Mejoramiento De La Infraestructura De Seguridad,13,San Javier,"$410,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,13,San Javier,"$32,500,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,13,San Javier,"$61,828,464",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090087,"Promoción de la defensa, disfrute y gestión participativa y ciudadana del espacio público",12,La América,"$70,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,12,La América,"$4,081,075",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,99,Toda la Ciudad,"$201,319,597",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090080,"PP VIGILANTES, VIGIAS DE MI BARRIO",15,Guayabal,"$30,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,4,Aranjuez,"$38,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080103,Guias Ciudadanos Para La Convivenica,16,Belén,"$813,766,666",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,16,Belén,"$242,912,548",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,16,Belén,"$87,817,404",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080099,Contrucción Y Adecuación De Casas De Justicia Y De Gobierno,16,Belén,"$500,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,90,Santa Elena,"$9,243,937",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,16,Belén,"$45,500,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,16,Belén,"$55,796,418",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090087,"Promoción de la defensa, disfrute y gestión participativa y ciudadana del espacio público",15,Guayabal,"$90,714,320",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080115,"Vigías, Vigilantes De Mi Barrio",14,El Poblado,"$52,336,970",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090082,PP - Apoyo Institucional Y De Infraestructura Para La Seguridad Ciudadana En Las Comunas 1,15,Guayabal,"$45,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080115,"Vigías, Vigilantes De Mi Barrio",16,Belén,"$53,139,375",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090075,PP FORTALECIMIENTO Y ASISTENCIA DH,15,Guayabal,"$90,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080568,"PROMOCIÓN DE LA DEFENSA, DISFRUTE Y GESTIÓN PARTICIPATIVA Y CIUDADANA DEL ESPACIO PÚBLICO",15,Guayabal,"$6,066,412",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080168,PP PROMOCIÓN DE LA CONVIVENCIA FAMILIAR Y APLICACIÓN DE LA LEY DE INFANCIA Y ADOLESCENCIA,15,Guayabal,"$1,598,037",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080115,"Vigías, Vigilantes De Mi Barrio",15,Guayabal,"$32,635,900",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,15,Guayabal,"$377,645,536",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,15,Guayabal,"$27,731,812",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,15,Guayabal,"$26,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,15,Guayabal,"$56,173,421",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090087,"Promoción de la defensa, disfrute y gestión participativa y ciudadana del espacio público",14,El Poblado,"$59,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090082,PP - Apoyo Institucional Y De Infraestructura Para La Seguridad Ciudadana En Las Comunas 1,14,El Poblado,"$303,502,800",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,15,Guayabal,"$3,720,981",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,60,San Cristobal,"$1,680,443",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,7,Robledo,"$334,727,337",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,7,Robledo,"$718,027,424",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,7,Robledo,"$228,017,118",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,80,San Antonio de Prado,"$73,951,498",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,80,San Antonio de Prado,"$66,863,648",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080103,Guias Ciudadanos Para La Convivenica,80,San Antonio de Prado,"$660,766,670",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,80,San Antonio de Prado,"$27,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,7,Robledo,"$97,500,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,7,Robledo,"$64,090,481",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,4,Aranjuez,"$980,087,708",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080168,PP PROMOCIÓN DE LA CONVIVENCIA FAMILIAR Y APLICACIÓN DE LA LEY DE INFANCIA Y ADOLESCENCIA,80,San Antonio de Prado,"$2,877,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090081,"PP - Medellin Despierta Para La Vida, Comunas 2, 7, 8, 11, 12, 14, 50, 60 Y 80",7,Robledo,"$20,124,777",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080186,PP ATENCIÓN A JÓVENES EN ALTO RIESGO DE PERTENECER A GRUPOS AL MARGEN DE LA LEY,80,San Antonio de Prado,"$331,790",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090082,PP - Apoyo Institucional Y De Infraestructura Para La Seguridad Ciudadana En Las Comunas 1,60,San Cristobal,"$30,020,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090081,"PP - Medellin Despierta Para La Vida, Comunas 2, 7, 8, 11, 12, 14, 50, 60 Y 80",60,San Cristobal,"$5,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090080,"PP VIGILANTES, VIGIAS DE MI BARRIO",60,San Cristobal,"$17,500,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080314,PP09- ORGANIZACIÓN Y RELOCALIZACIÓN DE VENDEDORES INFORMALES EN SISTEMAS MODULARES,60,San Cristobal,"$6,994,189",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080168,PP PROMOCIÓN DE LA CONVIVENCIA FAMILIAR Y APLICACIÓN DE LA LEY DE INFANCIA Y ADOLESCENCIA,60,San Cristobal,"$685,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,60,San Cristobal,"$27,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,60,San Cristobal,"$198,356,941",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080103,Guias Ciudadanos Para La Convivenica,60,San Cristobal,"$676,766,666",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090088,Pp10-Organización y relocalización de comerciantes informales en sistemas modulares,60,San Cristobal,"$17,500,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090077,"PP Plan Desame En Las Comunas 5,8, 9,11, 13,14,80",8,Villa Hermosa,"$37,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080181,PP MEDELLÍN DESPIERTA PARA LA VIDA,8,Villa Hermosa,"$20,588,799",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,8,Villa Hermosa,"$38,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,8,Villa Hermosa,"$875,444,500",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,8,Villa Hermosa,"$727,189,729",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080094,Construcción Y Mejoramiento De La Infraestructura De Seguridad,8,Villa Hermosa,"$179,410,084",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,8,Villa Hermosa,"$97,500,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040198,Intervención Social En Las Cárceles,8,Villa Hermosa,"$59,189,444",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090087,"Promoción de la defensa, disfrute y gestión participativa y ciudadana del espacio público",70,Altavista,"$10,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090084,PP - Promoción De La Convivencia Familiar Y Aplicación De La Ley De Infancia,70,Altavista,"$1,200,316",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,7,Robledo,"$38,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090075,PP FORTALECIMIENTO Y ASISTENCIA DH,8,Villa Hermosa,"$88,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090080,"PP VIGILANTES, VIGIAS DE MI BARRIO",7,Robledo,"$13,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090080,"PP VIGILANTES, VIGIAS DE MI BARRIO",8,Villa Hermosa,"$34,599,993",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090081,"PP - Medellin Despierta Para La Vida, Comunas 2, 7, 8, 11, 12, 14, 50, 60 Y 80",8,Villa Hermosa,"$12,874,782",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090082,PP - Apoyo Institucional Y De Infraestructura Para La Seguridad Ciudadana En Las Comunas 1,8,Villa Hermosa,"$224,330,136",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080168,PP PROMOCIÓN DE LA CONVIVENCIA FAMILIAR Y APLICACIÓN DE LA LEY DE INFANCIA Y ADOLESCENCIA,70,Altavista,"$685,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,70,Altavista,"$27,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,70,Altavista,"$800,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080101,Estrategia De Acompañamiento A Las Familias Y Comunidades Que Reciben Desmovilizados,70,Altavista,"$35,435,093",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080094,Construcción Y Mejoramiento De La Infraestructura De Seguridad,70,Altavista,"$568,893,294",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090082,PP - Apoyo Institucional Y De Infraestructura Para La Seguridad Ciudadana En Las Comunas 1,7,Robledo,"$127,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,040312,Manual De Convivencia,60,San Cristobal,"$26,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,090082,PP - Apoyo Institucional Y De Infraestructura Para La Seguridad Ciudadana En Las Comunas 1,70,Altavista,"$50,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,9,Buenos Aires,"$248,770,504",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,60,San Cristobal,"$200,280,724",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,1,080568,"PROMOCIÓN DE LA DEFENSA, DISFRUTE Y GESTIÓN PARTICIPATIVA Y CIUDADANA DEL ESPACIO PÚBLICO",5,Castilla,"$50,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080114,Medellín Despierta Para La Vida,5,Castilla,"$38,000,000",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080104,Atención A Victimas Del Conflicto Armado,5,Castilla,"$334,727,337",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080103,Guias Ciudadanos Para La Convivenica,5,Castilla,"$917,008,298",2010,31-Dic-2010
201,Secretaría de Gobierno y Gestión del Gabinete,0,080102,Atención A Jóvenes En Alto Riego De Pertenecer A Grupos Armados Al Margen De La Ley,5,Castilla,"$2,759,620,384",2010,31-Dic-2010
