CodDependencia,Dependencia,Tipo de Inversión,CodBPIN,Nombre_proy_Ajustado,Comuna,NomComuna,Inversion,Año,Corte
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,1,Popular,"$223,837,475",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,11,Laureles - Estadio,"$86,711,903",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120219,Direccionamiento de la planeación participativa,99,Toda la Ciudad,"$486,939,623",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,50,San Sebastián de Palmitas,"$30,281,213",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120220,Gestión articulada del territorio regional,99,Toda la Ciudad,"$694,474,416",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,12,La América,"$99,094,026",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120222,Observatorio de políticas públicas,99,Toda la Ciudad,"$2,779,172,659",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,13,San Javier,"$12,052,692",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,14,El Poblado,"$30,015,391",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,16,Belén,"$19,816,058",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,60,San Cristobal,"$12,052,692",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,70,Altavista,"$15,841,680",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,030442,Fortalecimiento del Sistema de Información SISBEN,99,Toda la Ciudad,"$4,016,447,808",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,90,Santa Elena,"$12,052,692",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120194,Modernización Sistema Integral de Gestión,99,Toda la Ciudad,"$757,856,004",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,80,San Antonio de Prado,"$12,052,692",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,8,Villa Hermosa,"$65,892,928",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,15,Guayabal,"$13,660,962",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120154,Mejoramiento del sistema de monitoreo  simon,99,Toda la Ciudad,"$619,367,309",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,130216,Foro Urbano Mundial Medellín,99,Toda la Ciudad,"$6,279,514,551",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,1,140057,PP-13 Fortalecimiento Planeación Local,10,La Candelaria,"$112,520,892",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120167,Planificación de los proyectos Estratégicos,99,Toda la Ciudad,"$2,654,941,989",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120166,Planificación de espacio público y movilidad,99,Toda la Ciudad,"$431,838,094",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120164,Gestión del suelo para el hábitat,99,Toda la Ciudad,"$332,336,450",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120162,Planificacion y ordenamiento territorial,99,Toda la Ciudad,"$2,531,449,047",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,130606,Mantenimiento Estratificación Socioeconómica,99,Toda la Ciudad,"$220,028,853",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,130367,Actualizacion Catastral,99,Toda la Ciudad,"$1,541,846,518",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,120117,Gestión para el proceso de conservación catastral,99,Toda la Ciudad,"$4,425,521,079",2014,31-Dic-2014
604,Departamento Administrativo de Planeación Municipal,0,110031,Depuración Catastral en la ciudad de  Medellín,99,Toda la Ciudad,"$683,938,606",2014,31-Dic-2014
605,Secretaría General,0,120368,Gerencia Jurídica en el Municipio de Medellín,99,Toda la Ciudad,"$1,164,741,611",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",2,Santa Cruz,"$226,810,581",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",15,Guayabal,"$22,921,593",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,70,Altavista,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",1,Popular,"$271,363,590",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,60,San Cristobal,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",3,Manrique,"$239,827,782",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",4,Aranjuez,"$192,286,699",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",5,Castilla,"$125,927,272",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",6,Doce de Octubre,"$194,126,086",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",7,Robledo,"$171,770,458",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",8,Villa Hermosa,"$213,951,627",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",9,Buenos Aires,"$145,028,600",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",10,La Candelaria,"$29,005,720",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",11,Laureles - Estadio,"$1,131,931",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",12,La América,"$10,470,357",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",13,San Javier,"$266,711,132",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,90,Santa Elena,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,5,Castilla,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,12,La América,"$67,711,422",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,13,San Javier,"$1,129,576,786",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,14,El Poblado,"$20,068,317",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,15,Guayabal,"$128,835,534",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,16,Belén,"$338,710,303",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,50,San Sebastián de Palmitas,"$16,544,872",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,60,San Cristobal,"$461,111,719",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,70,Altavista,"$149,669,817",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,80,San Antonio de Prado,"$482,558,776",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,90,Santa Elena,"$89,618,058",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,1,Popular,"$21,529,458",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,2,Santa Cruz,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,80,San Antonio de Prado,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,4,Aranjuez,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",1,Popular,"$198,929,657",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,6,Doce de Octubre,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,7,Robledo,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,8,Villa Hermosa,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,9,Buenos Aires,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,10,La Candelaria,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,11,Laureles - Estadio,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,12,La América,"$21,529,230",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,13,San Javier,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,14,El Poblado,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,15,Guayabal,"$21,529,240",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,16,Belén,"$21,529,253",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,50,San Sebastián de Palmitas,"$21,529,250",2014,31-Dic-2014
611,Secretaría Educación,0,080546,Formación de agentes educativos,3,Manrique,"$114,514,531",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",16,Belén,"$367,637,214",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",80,San Antonio de Prado,"$78,386,189",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,10,La Candelaria,"$74,996,821",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,9,Buenos Aires,"$41,664,901",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,8,Villa Hermosa,"$49,997,881",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,7,Robledo,"$49,997,881",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,6,Doce de Octubre,"$49,997,881",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",11,Laureles - Estadio,"$40,141,772",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",12,La América,"$267,197,479",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",13,San Javier,"$81,185,333",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,12,La América,"$24,998,941",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",15,Guayabal,"$234,099,406",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,13,San Javier,"$24,998,941",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",50,San Sebastián de Palmitas,"$18,571,967",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",60,San Cristobal,"$194,810,677",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",70,Altavista,"$1,169,888",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",80,San Antonio de Prado,"$231,150,314",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",90,Santa Elena,"$1,827,950",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,1,Popular,"$58,330,863",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,2,Santa Cruz,"$108,328,742",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,3,Manrique,"$158,326,623",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,4,Aranjuez,"$66,663,841",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",14,El Poblado,"$126,591,600",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",8,Villa Hermosa,"$273,315,017",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",50,San Sebastián de Palmitas,"$4,527,722",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",60,San Cristobal,"$76,688,294",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",70,Altavista,"$27,449,315",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",90,Santa Elena,"$11,036,323",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,5,Castilla,"$99,995,762",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",2,Santa Cruz,"$181,064,496",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",3,Manrique,"$364,907,476",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",4,Aranjuez,"$571,977,601",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",5,Castilla,"$803,225,406",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,11,Laureles - Estadio,"$74,996,822",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",7,Robledo,"$526,181,372",2014,31-Dic-2014
611,Secretaría Educación,0,080547,"Niños, niñas de 0 a 12 meses  de los niveles 1 y 2 sisben atención integral",16,Belén,"$61,407,231",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",9,Buenos Aires,"$331,565,676",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",10,La Candelaria,"$311,872,566",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,60,San Cristobal,"$33,331,921",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,50,San Sebastián de Palmitas,"$8,332,980",2014,31-Dic-2014
611,Secretaría Educación,0,080545,Gestión de buen comienzo,11,Laureles - Estadio,"$13,634,200",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,16,Belén,"$108,328,742",2014,31-Dic-2014
611,Secretaría Educación,0,080532,Medellín digital para la educación,1,Popular,$1,2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,15,Guayabal,"$49,997,881",2014,31-Dic-2014
611,Secretaría Educación,0,080554,Dotación de mejores ambientes de aprendizaje de instituciones educativas,14,El Poblado,"$99,995,762",2014,31-Dic-2014
611,Secretaría Educación,0,080550,"Fortalecimiento institucional, asesoría pedagógica y planes de mejoramiento",6,Doce de Octubre,"$396,226,345",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,3,Manrique,"$385,223,121",2014,31-Dic-2014
611,Secretaría Educación,0,080531,Contratación de la prestación del servicio educativo,1,Popular,"$9,148,345,673",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,13,San Javier,"$715,297,960",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,14,El Poblado,"$260,697,760",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,15,Guayabal,"$457,314,231",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,16,Belén,"$839,439,750",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,50,San Sebastián de Palmitas,"$36,589,159",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,60,San Cristobal,"$614,275,693",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,70,Altavista,"$91,824,717",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,80,San Antonio de Prado,"$545,771,539",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,11,Laureles - Estadio,"$204,004,667",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,2,Santa Cruz,"$464,243,249",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,10,La Candelaria,"$510,388,616",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,4,Aranjuez,"$496,674,426",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,5,Castilla,"$313,611,131",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,6,Doce de Octubre,"$215,165,222",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,7,Robledo,"$310,977,127",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,8,Villa Hermosa,"$26,669,293",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,9,Buenos Aires,"$250,065,778",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,11,Laureles - Estadio,"$85,275,888",2014,31-Dic-2014
611,Secretaría Educación,0,080524,Arrendamiento de inmuebles para instituciones educativas,13,San Javier,"$147,010,362",2014,31-Dic-2014
611,Secretaría Educación,0,080537,Apoyo administrativo a instituciones educativas oficiales,2,Santa Cruz,"$3,282,282,173",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,90,Santa Elena,"$82,124,569",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",99,Toda la Ciudad,"$362,143",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",11,Laureles - Estadio,"$39,850,682",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",12,La América,"$31,381,152",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",13,San Javier,"$145,837,879",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",14,El Poblado,"$148,286,634",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",15,Guayabal,"$51,866,992",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",16,Belén,"$12,478,794",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",50,San Sebastián de Palmitas,"$5,378,666",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",60,San Cristobal,"$26,037,225",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",70,Altavista,"$8,178,347",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,12,La América,"$788,878,357",2014,31-Dic-2014
611,Secretaría Educación,0,080498,"Formación en derechos humanos, convivencia y paz, participación y valoración de las diferencias",90,Santa Elena,"$5,594,026",2014,31-Dic-2014
611,Secretaría Educación,0,080531,Contratación de la prestación del servicio educativo,2,Santa Cruz,"$1,187,268,433",2014,31-Dic-2014
611,Secretaría Educación,0,080522,Fortalecimiento de tecnologías de la información,1,Popular,"$1,004,543,305",2014,31-Dic-2014
